Randomization - Using given seed 1234567890
Setting spawn change to 100% , creature 0d_hatchlin
Setting spawn change to 100% , creature 04_dragon_turtle
Setting spawn change to 100% , creature 0d_hatchlin
Setting spawn change to 100% , creature 0d_hatchlin
Setting spawn change to 100% , creature 0d_hatchlin
Setting spawn change to 100% , creature 0d_hatchlin
Setting spawn change to 100% , creature 0d_hatchlin
Setting spawn change to 100% , creature 00_akryal
Setting spawn change to 100% , creature 04_blank
Applying factor 0.5 to creature 00_akryal. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_saurian_warrior_b. Attributes str 1 spd 0 def 2 bal 0 sla 2 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 0c_ray_plant. Attributes str 0 spd 0 def 0 bal 0 sla 3 smh 0 pir 0 spr 0 foc 3 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_hermit_crab. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 2 foc 0 ham 0 pur 3 par 0 mel 0 sol 2
Applying factor 0.5 to creature 06_dweller. Attributes str 1 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 1 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_clay_servant. Attributes str 1 spd 0 def 1 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_berzerker. Attributes str 1 spd 1 def 1 bal 1 sla 0 smh 1 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_hatchlin. Attributes str 0 spd 0 def 1 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 5 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_dragon_turtle. Attributes str 0 spd 0 def 4 bal 2 sla 0 smh 0 pir 0 spr 1 foc 0 ham 3 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 09_cross_breed
Setting spawn change to 100% , creature 06_gordoral
Setting spawn change to 100% , creature 06_gordoral
Setting spawn change to 100% , creature 06_gordoral
Setting spawn change to 100% , creature 01_myconid
Setting spawn change to 100% , creature 01_myconid
Setting spawn change to 100% , creature 01_myconid
Setting spawn change to 100% , creature 06_gordoral
Setting spawn change to 100% , creature 05_earth_knight
Setting spawn change to 100% , creature 05_earth_knight
Setting spawn change to 100% , creature 00_dark_spider
Setting spawn change to 100% , creature 00_dark_spider
Setting spawn change to 100% , creature 00_dark_spider
Setting spawn change to 100% , creature 05_horned_slime
Setting spawn change to 100% , creature 05_horned_slime
Setting spawn change to 100% , creature 05_horned_slime
Setting spawn change to 100% , creature 05_horned_slime
Setting spawn change to 100% , creature 05_horned_slime
Setting spawn change to 100% , creature 02_blood_brain
Setting spawn change to 100% , creature 02_blood_brain
Setting spawn change to 100% , creature 02_blood_brain
Setting spawn change to 100% , creature 0a_old_face
Setting spawn change to 100% , creature 0a_old_face
Setting spawn change to 100% , creature 0a_old_face
Setting spawn change to 100% , creature 0a_old_face
Setting spawn change to 100% , creature 0c_saurian_warrior_a
Setting spawn change to 100% , creature 0c_saurian_warrior_a
Setting spawn change to 100% , creature 0e_auriel_a
Setting spawn change to 100% , creature 0e_auriel_a
Setting spawn change to 100% , creature 0e_auriel_a
Setting spawn change to 100% , creature 0e_auriel_a
Setting spawn change to 100% , creature 02_mystic_tower
Setting spawn change to 100% , creature 0a_blank
Applying factor 0.5 to creature 06_gordoral. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 3 mel 0 sol 0
Applying factor 0.5 to creature 01_myconid. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 2 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 09_cross_breed. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 1 foc 1 ham 1 pur 1 par 0 mel 0 sol 1
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 00_dark_spider. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 1 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_mystic_tower. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 1 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 05_earth_knight. Attributes str 0 spd 2 def 1 bal 0 sla 1 smh 0 pir 0 spr 1 foc 0 ham 1 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_blood_brain. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 1 sol 0
Applying factor 0.5 to creature 05_horned_slime. Attributes str 0 spd 0 def 1 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 0 mel 1 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_saurian_warrior_a. Attributes str 0 spd 1 def 2 bal 1 sla 2 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0a_old_face. Attributes str 0 spd 0 def 1 bal 0 sla 0 smh 0 pir 0 spr 3 foc 2 ham 0 pur 2 par 2 mel 2 sol 1
Applying factor 0.5 to creature 0e_auriel_a. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 1 pir 1 spr 0 foc 0 ham 0 pur 0 par 1 mel 1 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 04_minor_dwarf
Setting spawn change to 100% , creature 04_minor_dwarf
Setting spawn change to 100% , creature 04_minor_dwarf
Setting spawn change to 100% , creature 04_minor_dwarf
Setting spawn change to 100% , creature 04_minor_dwarf
Setting spawn change to 100% , creature 04_minor_dwarf
Setting spawn change to 100% , creature 04_acid_slime
Setting spawn change to 100% , creature 04_acid_slime
Setting spawn change to 100% , creature 04_acid_slime
Setting spawn change to 100% , creature 04_acid_slime
Setting spawn change to 100% , creature 04_acid_slime
Setting spawn change to 100% , creature 09_dwarf_warrior
Setting spawn change to 100% , creature 00_watcher_plant
Setting spawn change to 100% , creature 00_watcher_plant
Setting spawn change to 100% , creature 00_watcher_plant
Setting spawn change to 100% , creature 09_dwarf_warrior
Setting spawn change to 100% , creature 09_dwarf_warrior
Setting spawn change to 100% , creature 09_dwarf_warrior
Setting spawn change to 100% , creature 00_black_onyx
Setting spawn change to 100% , creature 00_black_onyx
Setting spawn change to 100% , creature 00_black_onyx
Setting spawn change to 100% , creature 00_black_onyx
Setting spawn change to 100% , creature 0e_dinogon
Setting spawn change to 100% , creature 0e_dinogon
Setting spawn change to 100% , creature 0e_dinogon
Setting spawn change to 100% , creature 04_demon_warrior
Setting spawn change to 100% , creature 04_demon_warrior
Setting spawn change to 100% , creature 04_demon_warrior
Applying factor 0.5 to creature 04_acid_slime. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_minor_dwarf. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 1 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_demon_warrior. Attributes str 1 spd 1 def 0 bal 0 sla 1 smh 1 pir 1 spr 1 foc 0 ham 0 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 00_watcher_plant. Attributes str 0 spd 0 def 0 bal 0 sla 1 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 0 mel 1 sol 0
Applying factor 0.5 to creature 09_dwarf_warrior. Attributes str 1 spd 0 def 0 bal 0 sla 1 smh 0 pir 0 spr 0 foc 0 ham 1 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_dinogon. Attributes str 0 spd 2 def 0 bal 0 sla 0 smh 1 pir 0 spr 0 foc 0 ham 1 pur 0 par 2 mel 0 sol 0
Applying factor 0.5 to creature 00_black_onyx. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 1 foc 1 ham 0 pur 1 par 0 mel 0 sol 1
Applying factor 0.5 to creature 0a_demons_eye. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 1 ham 0 pur 0 par 1 mel 1 sol 1
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 05_gargaral
Setting spawn change to 100% , creature 05_gargaral
Setting spawn change to 100% , creature 05_gargaral
Setting spawn change to 100% , creature 05_gargaral
Setting spawn change to 100% , creature 05_gargaral
Setting spawn change to 100% , creature 02_sand_leech_b
Setting spawn change to 100% , creature 02_sand_leech_b
Setting spawn change to 100% , creature 02_sand_leech_b
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 05_cocoon_plant
Setting spawn change to 100% , creature 04_kabasaur
Setting spawn change to 100% , creature 04_kabasaur
Setting spawn change to 100% , creature 04_kabasaur
Setting spawn change to 100% , creature 04_kabasaur
Setting spawn change to 100% , creature 04_kabasaur
Setting spawn change to 100% , creature 04_wildowess
Setting spawn change to 100% , creature 01_gorthaur
Setting spawn change to 100% , creature 08_fester
Setting spawn change to 100% , creature 02_fat_mole_d
Applying factor 0.5 to creature 05_gargaral. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 3 mel 0 sol 0
Applying factor 0.5 to creature 01_gorthaur. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 5 ham 4 pur 1 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_fat_mole_d. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_wildowess. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 3 foc 2 ham 0 pur 3 par 0 mel 0 sol 2
Applying factor 0.5 to creature 05_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_sand_leech_b. Attributes str 1 spd 0 def 0 bal 0 sla 1 smh 1 pir 1 spr 0 foc 0 ham 0 pur 1 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_fester. Attributes str 1 spd 2 def 0 bal 0 sla 0 smh 0 pir 3 spr 0 foc 0 ham 0 pur 1 par 3 mel 0 sol 0
Applying factor 0.5 to creature 04_kabasaur. Attributes str 2 spd 0 def 0 bal 1 sla 0 smh 1 pir 0 spr 1 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 05_cocoon_plant. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 04_zygote
Setting spawn change to 100% , creature 04_zygote
Setting spawn change to 100% , creature 04_zygote
Setting spawn change to 100% , creature 04_zygote
Setting spawn change to 100% , creature 04_zygote
Setting spawn change to 100% , creature 05_unknown_g
Setting spawn change to 100% , creature 05_unknown_g
Setting spawn change to 100% , creature 05_unknown_g
Setting spawn change to 100% , creature 00_kabasaur
Setting spawn change to 100% , creature 09_unknown_h
Setting spawn change to 100% , creature 00_kabasaur
Setting spawn change to 100% , creature 09_unknown_h
Setting spawn change to 100% , creature 00_kabasaur
Setting spawn change to 100% , creature 09_unknown_h
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 05_acid_pod
Setting spawn change to 100% , creature 09_blood_slime
Setting spawn change to 100% , creature 01_gargaral
Setting spawn change to 100% , creature 00_unknown_e
Setting spawn change to 100% , creature 04_blank
Applying factor 0.5 to creature 00_unknown_e. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_zygote. Attributes str 0 spd 0 def 1 bal 0 sla 1 smh 0 pir 0 spr 2 foc 1 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 05_unknown_g. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 2 ham 2 pur 2 par 0 mel 0 sol 1
Applying factor 0.5 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 00_kabasaur. Attributes str 2 spd 0 def 0 bal 1 sla 0 smh 1 pir 0 spr 1 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 09_unknown_h. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 2 foc 0 ham 1 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 09_blood_slime. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 05_acid_pod. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 01_gargaral. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 3 mel 0 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 09_cerberus
Setting spawn change to 100% , creature 01_demon_bat
Setting spawn change to 100% , creature 01_demon_bat
Setting spawn change to 100% , creature 01_demon_bat
Setting spawn change to 100% , creature 01_demon_bat
Setting spawn change to 100% , creature 01_demon_bat
Setting spawn change to 100% , creature 02_elder
Setting spawn change to 100% , creature 02_elder
Setting spawn change to 100% , creature 02_elder
Setting spawn change to 100% , creature 05_dark_spirits
Setting spawn change to 100% , creature 05_dark_spirits
Setting spawn change to 100% , creature 08_guardian_b
Setting spawn change to 100% , creature 08_guardian_b
Setting spawn change to 100% , creature 0a_cursed_demon
Setting spawn change to 100% , creature 0a_cursed_demon
Setting spawn change to 100% , creature 0a_cursed_demon
Setting spawn change to 100% , creature 0a_cursed_demon
Setting spawn change to 100% , creature 0e_watcher_plant
Setting spawn change to 100% , creature 00_master_knight
Setting spawn change to 100% , creature 00_master_knight
Setting spawn change to 100% , creature 00_master_knight
Setting spawn change to 100% , creature 00_master_knight
Setting spawn change to 100% , creature 00_master_knight
Applying factor 0.5 to creature 09_cerberus. Attributes str 0 spd 3 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 3 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 01_demon_bat. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 1 pir 1 spr 0 foc 1 ham 1 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 05_dark_spirits. Attributes str 0 spd 1 def 0 bal 0 sla 0 smh 0 pir 2 spr 0 foc 0 ham 0 pur 0 par 0 mel 1 sol 1
Applying factor 0.5 to creature 02_elder. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 1 pir 1 spr 0 foc 0 ham 0 pur 0 par 1 mel 1 sol 0
Applying factor 0.5 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_guardian_b. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 1 spr 1 foc 1 ham 0 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 0a_cursed_demon. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 2 foc 2 ham 0 pur 1 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_watcher_plant. Attributes str 0 spd 0 def 0 bal 0 sla 1 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 0 mel 1 sol 0
Applying factor 0.5 to creature 00_master_knight. Attributes str 1 spd 1 def 2 bal 0 sla 1 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
